target,ids,date,flag,user,text
0,1751714271,Sat May 09 20:06:01 PDT 2009,NO_QUERY,cherryrocketeer,oopsie ...  just dropped one of the knives from the knife block down behind the stove  
4,2058691004,Sat Jun 06 15:26:27 PDT 2009,NO_QUERY,Gotjuicygirl,#goodsex does more for me than #goodhead. I need that male penetration 
0,2190252084,Tue Jun 16 02:11:51 PDT 2009,NO_QUERY,haselhurst,I'd rather just wait until the whole site is finished. 
4,1558794332,Sun Apr 19 09:25:14 PDT 2009,NO_QUERY,petrmara,"Dnesek se fakt podaril, stihl jsem toho vice, nez jsem doufal. Ted hura na thajskou veceri do Noi - The Art of Taste "
4,2062807221,Sun Jun 07 00:21:54 PDT 2009,NO_QUERY,krist0ph3r,@Enamoredsoul hehe yeah I can tell...but i'd never know how it feels cos i've always had majority of my cousins living in bbay 
4,1823794802,Sat May 16 23:00:33 PDT 2009,NO_QUERY,punkrockshowsrj,Mais informacoes acessem os sites: www.myspace.com/greenday e www.greenday.com 
0,1974073747,Sat May 30 12:23:17 PDT 2009,NO_QUERY,AndTHAThappens,@Chanosky True that!! I've been there too. 
4,2176485774,Mon Jun 15 04:00:15 PDT 2009,NO_QUERY,HoneyRach,@ALLinked loooooooooooool you're too funny! Twitter ain't that bad!!! 
4,1832259166,Sun May 17 20:28:35 PDT 2009,NO_QUERY,brojoghost,"@Blargal if that is what it is, it MUST be turned on, because so far my car hasn't been stolen, &amp; I keep the switch toggled away from me "
4,1936026406,Wed May 27 07:19:17 PDT 2009,NO_QUERY,DeborahVogts,"@AmyClipston - praying for you guys, Amy. "
0,1973028342,Sat May 30 10:20:26 PDT 2009,NO_QUERY,tidowu06,Not feeling well 
0,2203549585,Tue Jun 16 23:59:35 PDT 2009,NO_QUERY,Teresinarules,"@parttimebowler personally i want a purple one, but they don't come in purple.  the merlot one would match my drums though."
4,2045939830,Fri Jun 05 11:27:43 PDT 2009,NO_QUERY,Pandagirl09,@magicaljacob get your lady to get a twitter  thatd be fun
4,2000413445,Mon Jun 01 22:03:46 PDT 2009,NO_QUERY,Shalyn_Michelle,@petewentz I vote yes!!! That would make my world!  
0,2233613146,Thu Jun 18 21:37:33 PDT 2009,NO_QUERY,xMegaNxC,http://twitpic.com/7ryox - i am already missing the kids 
0,2324918068,Thu Jun 25 04:21:13 PDT 2009,NO_QUERY,bradmcw,"Today (as was the case yesterday as well) I, like Duncan Sheik, am &quot;barely breathing.&quot;  f-ing viral infection."
0,2176721034,Mon Jun 15 04:35:40 PDT 2009,NO_QUERY,Jazina,@NebulaDark I can only imagine how they felt 
0,2012850188,Tue Jun 02 21:24:38 PDT 2009,NO_QUERY,Hagoleshet,@BWBX it's really disappointing that there's no way to search for topics on every topic page. Not great user experience 
0,2199311930,Tue Jun 16 17:19:15 PDT 2009,NO_QUERY,chicagored77,booo game postponed  
0,2324231844,Thu Jun 25 02:37:51 PDT 2009,NO_QUERY,jonathantay,@lewisstanson i might be joining you in the 'love doing nothing' group. work's shiz..might get axed cos of the economy atm. 
0,1834669874,Mon May 18 03:48:14 PDT 2009,NO_QUERY,sicknastyemily,"Ugh i woke up so late. My leg still hurts from that charlie horse saturday afternoon. Haha. I really want food, but im already late. "
4,2063659860,Sun Jun 07 03:34:02 PDT 2009,NO_QUERY,chloeepry,"Eeyer, very bored :/ Don't wanna go do work "
4,2057404755,Sat Jun 06 12:56:38 PDT 2009,NO_QUERY,SynSity,"Dominicana Salon, Gym &amp; Bowling 2nite with my homies "
4,1970025920,Sat May 30 02:09:01 PDT 2009,NO_QUERY,emmamacaulay,"most beautiful day ever, loving it "
4,2063865783,Sun Jun 07 04:22:53 PDT 2009,NO_QUERY,eyeontoe,"@anjhero oh ok abt the senidng direct msg. corrections and directions , thanks got it. "
4,2058095476,Sat Jun 06 14:15:22 PDT 2009,NO_QUERY,NG01,@kdaly100 gano irlanda? do you need a manicure? 
4,1968929128,Fri May 29 22:34:16 PDT 2009,NO_QUERY,tanukichu,@jonstefaniak It's on. Pistols at dawn? Traditional duel? or straight up barfight? It's your choice. 
0,1752110550,Sat May 09 21:04:30 PDT 2009,NO_QUERY,ekayla,I wish my night was more like @lahruhkaye 's  I barely got to see Murfree today 
4,2184089565,Mon Jun 15 15:24:25 PDT 2009,NO_QUERY,AddieBef,"@haydonmusic I'll Help You Choose,.! "
0,2065069794,Sun Jun 07 07:49:36 PDT 2009,NO_QUERY,hannahsoboroff,Urth run without @mollysoboroff  the gang misses u
0,1976087458,Sat May 30 16:33:28 PDT 2009,NO_QUERY,Audubon_Street,"@aliwood87  indeed, but next weekend is REUNION weekend followed by @painterlily's party--so you know I'll make up for lost time then, lol"
4,1690905899,Sun May 03 16:38:57 PDT 2009,NO_QUERY,WillLibetario,"@KelllyyBelllyy Again, get swine flu. Get everyone 1 week off from school "
0,2001953372,Tue Jun 02 02:38:44 PDT 2009,NO_QUERY,eva_spence,hanging out inside to avoid getting burnt again 
4,2051125657,Fri Jun 05 19:54:37 PDT 2009,NO_QUERY,trickyxian,Guess I'll see you all on the flipside of the blackout.  
0,1688854687,Sun May 03 12:04:20 PDT 2009,NO_QUERY,sjdvda,I feel sick! :S My head is aching and I'm coughing every minute! 
0,2013125134,Tue Jun 02 21:58:30 PDT 2009,NO_QUERY,immaterialdepth,"@puffandruffle geez, woman. i'm leaving in 2 days and you aren't around. "
4,1988864013,Sun May 31 23:36:01 PDT 2009,NO_QUERY,fresa80,@JordanzRN YAY! ok first jon then the one of us 
0,1759424485,Sun May 10 19:10:55 PDT 2009,NO_QUERY,Giss3ll3,its very good its very heart touching poor kid is crossing the border to see his mother hes going through pain it makes me wanna cry 
4,1962179727,Fri May 29 10:38:50 PDT 2009,NO_QUERY,Eric_Chambers,@kruss73 Thanks I hope you have fun too. 
0,2057226432,Sat Jun 06 12:36:28 PDT 2009,NO_QUERY,ToshaDenise,getting ready for work.3:30 to 12:00am.im never working this shift again! 
0,2010587185,Tue Jun 02 17:37:58 PDT 2009,NO_QUERY,Tha_liTTle_Ladi,@theboss29a alrightttt 
4,1692993152,Sun May 03 21:17:07 PDT 2009,NO_QUERY,drummerjake1992,Gonna watch u2 live then hit the sack! 
4,1792117857,Wed May 13 22:10:18 PDT 2009,NO_QUERY,LeggsLuthor,"@KevinSpacey i wont ever correct your spelling, if you marry me "
4,2064157050,Sun Jun 07 05:24:48 PDT 2009,NO_QUERY,ChristineAdank,"#peoplethatareimportanttome    my Boo, my babies, my parents, Patti, Doll, Kimmy, all my family, all my friends, NKOTB &amp; their posse!  "
4,2190294578,Tue Jun 16 02:19:04 PDT 2009,NO_QUERY,vihangpatil,new to twitter 
4,2003033293,Tue Jun 02 05:44:08 PDT 2009,NO_QUERY,daerchwing,@noscope That's called an iSticker! 
0,2285338459,Mon Jun 22 15:00:26 PDT 2009,NO_QUERY,bubbly_vicky,"omg Perez Hilton is on the trending topics :O is it because of the mmva's thing? that's sad, i dunno which side to believe "
0,2199658103,Tue Jun 16 17:49:08 PDT 2009,NO_QUERY,poprocksnjokes,"There was a giant ass crane in the pond, and now there's no fish left "
4,2053748044,Sat Jun 06 05:34:49 PDT 2009,NO_QUERY,Kat77,@zpush what?! hello &amp; are we having a nice day? 
0,1955978070,Thu May 28 20:57:43 PDT 2009,NO_QUERY,marlacarissa,@flyingninja they're really good! Haah but my ears hurt  they play too loud!
4,2072298101,Sun Jun 07 20:45:34 PDT 2009,NO_QUERY,Hellstorm,"@eric_martin Again, everybody else seems to have loved it. No biggie, I'm used to that. "
4,2003218447,Tue Jun 02 06:07:00 PDT 2009,NO_QUERY,markie24dublin,@katyperry the weather in Dublin is absolutely amazing!!! you should come over 
0,2068811783,Sun Jun 07 14:44:35 PDT 2009,NO_QUERY,whitneyisrad,I feel like crap! Ahhh major headache!  Someone cheer me up???
4,2002619913,Tue Jun 02 04:43:42 PDT 2009,NO_QUERY,mizzrayo,@onydchic check ur direct msgs! 
0,2202035085,Tue Jun 16 21:08:28 PDT 2009,NO_QUERY,threatbot,The SICK has settled in. Full on. 
0,1978394654,Sat May 30 23:13:40 PDT 2009,NO_QUERY,onsomeREALshxt,she [m]ust be sleep . 
4,1833444705,Sun May 17 23:18:24 PDT 2009,NO_QUERY,PRMurphy147,@FlorianYoga Howdy from the Pacific Northwest 
4,2064756229,Sun Jun 07 07:05:40 PDT 2009,NO_QUERY,kennedymccrea,Yay tys my only frend on twitter! 
4,1989720616,Mon Jun 01 02:34:14 PDT 2009,NO_QUERY,fairytalepicnic,your strength soo does NOT affect your speed. science taught us that. 
0,2199368032,Tue Jun 16 17:24:06 PDT 2009,NO_QUERY,laurnadooney,@lindsaychapman hey I never got a text from you??? i dont think at least...sorry     i work tonight through thursday 230pm to 1030pm
0,2191478306,Tue Jun 16 05:21:35 PDT 2009,NO_QUERY,priyal,@BenLaMothe I think im going to live off tesco. no more shopping sniff sniff 
4,1975849993,Sat May 30 16:02:13 PDT 2009,NO_QUERY,TheBeatlesFan13,- Watching Forrest Gump! 
4,1835939911,Mon May 18 07:03:28 PDT 2009,NO_QUERY,iggyboiboi,Had a great day with my hun 
0,2241445854,Fri Jun 19 10:57:43 PDT 2009,NO_QUERY,famousbtch,still can't eat through all of the pain. 
4,2013830555,Tue Jun 02 23:41:44 PDT 2009,NO_QUERY,anaREXIC,@shesalive drink responsibly . 
4,2052881218,Sat Jun 06 02:23:32 PDT 2009,NO_QUERY,SavingAmalthea,@TiernanDouieb I must be an influence on you because you put the apostrophe back in &quot;I've&quot; there 
4,1971546723,Sat May 30 07:21:14 PDT 2009,NO_QUERY,twilight4everx,cant wait till the new twlight film comes out  x
4,2000879457,Mon Jun 01 23:12:32 PDT 2009,NO_QUERY,CheesierToast,i made up a song. 
0,2252138745,Sat Jun 20 05:33:10 PDT 2009,NO_QUERY,theaussiegeek,@SecondLife what did you do to my SL?  I dl'd latest version today now it will not connect but before id did I was all black &amp; unseen 
4,2063152660,Sun Jun 07 01:33:43 PDT 2009,NO_QUERY,kempthead,"@cr8tiveCandy well, he probably said it 60 years ago... "
0,2262478841,Sat Jun 20 22:35:30 PDT 2009,NO_QUERY,harshfreewill,Boring summers.... 
4,2053502179,Sat Jun 06 04:46:59 PDT 2009,NO_QUERY,beccabee1,@AlanCarr I LOVE the advert 
4,1796906193,Thu May 14 10:14:08 PDT 2009,NO_QUERY,laurentownsend,@Kalvinmusic its a creative symposium through the advertising club! see ya tonight!! 
0,2202976660,Tue Jun 16 22:46:44 PDT 2009,NO_QUERY,pauldearing,"In other Apple-related news, my new MacBook Pro has shipped! And of course it gets here on Friday morning, right before I go out of town. "
4,2174850129,Sun Jun 14 23:27:47 PDT 2009,NO_QUERY,Brokenwood,Become a fan of Brokenwood Wines - Facebook. New Website .. so very very close to going live ... cant hardly wait 
0,2208830214,Wed Jun 17 09:40:55 PDT 2009,NO_QUERY,xmill,headache 
4,2067237271,Sun Jun 07 11:59:45 PDT 2009,NO_QUERY,zoeymag,"found @charlief today.  i love the gif, color, and background picture on your page, charlie. thank you for following  bless you."
0,2057705148,Sat Jun 06 13:30:24 PDT 2009,NO_QUERY,mommybolt,ooh got some nice pots for my acers as well and a rose bush in memory of losing dad nearly a year ago 
4,1999454362,Mon Jun 01 20:14:46 PDT 2009,NO_QUERY,ashleynolan83,Sweet dreams gone to bed with a smile on my face 
0,1550776310,Sat Apr 18 07:14:19 PDT 2009,NO_QUERY,condeduff90,"@mileycyrus I�d like to go to Madrid to see you but I think it�s not possible   anyway, I�ll watch you on tuesday on &quot;El hormiguero&quot; "
0,1551778635,Sat Apr 18 09:57:07 PDT 2009,NO_QUERY,library_fiend,I just stepped on the kitty's tail and she cried!! I feel so terrible 
0,2179595144,Mon Jun 15 09:19:09 PDT 2009,NO_QUERY,october_rose26,@ShirleyHAC_09 AAWWWWW Youre heart sick! POBRECITA 
4,1693917261,Mon May 04 00:17:32 PDT 2009,NO_QUERY,davidismyangel,@DavidArchie Oh glad to hear about your friends! I'm glad they're back safely! 
0,1685736328,Sun May 03 01:49:03 PDT 2009,NO_QUERY,No1PanicFan,http://twitpic.com/4gy99 - naww...too big 4 this ride...  
4,2066848187,Sun Jun 07 11:16:56 PDT 2009,NO_QUERY,NathalieCaron,@estebanics Hi Este!!! Was out to buy food! How are you? Hope you're having a nice day! 
4,1827938111,Sun May 17 11:45:28 PDT 2009,NO_QUERY,InTheLittleWood,"I'm prepping some questions to ask the Noisettes on Wednesday, nervous as hell already.. Questions for them? @ me them "
0,2210739823,Wed Jun 17 11:57:45 PDT 2009,NO_QUERY,LouiseNJakobsen,Don't know what to do!  I wanna play a game but there is no one who wanna play with me!! xD
0,2070697470,Sun Jun 07 18:08:46 PDT 2009,NO_QUERY,CelestitaU,Getting very very frustrated  ;)
4,1998064492,Mon Jun 01 17:56:00 PDT 2009,NO_QUERY,NeenaV,"@PrezidentialWun couldnt, was shoppin w/ mom for the pageant. only stopped by cause i thought i heard ur annoying voice "
0,2185123030,Mon Jun 15 16:55:15 PDT 2009,NO_QUERY,LiLMaiMai,"man, free wi-fi does sux alot "
4,1556669441,Sat Apr 18 23:48:11 PDT 2009,NO_QUERY,SpiceGeek,@bonnevivante Matouks is/was my favorite for a while - I went through a thai chilie phase after (now hooked on padron  )
4,1883056815,Fri May 22 07:56:15 PDT 2009,NO_QUERY,Neila222,@googoodolls Wow!!! You have some amazing shots! Thank you for sharing them with us!! 
0,2048812656,Fri Jun 05 15:48:58 PDT 2009,NO_QUERY,missbrandiboo,"http://twitpic.com/6pa1n - old pic, but cute. i miss my hair "
4,2004854802,Tue Jun 02 08:50:46 PDT 2009,NO_QUERY,alexohhhh,Aww man. Interview was easy as cake. 
0,2061289720,Sat Jun 06 20:33:42 PDT 2009,NO_QUERY,ErneLin,Holidays are ending  boooooo!!!!!!!!!!
4,1564779428,Mon Apr 20 04:53:52 PDT 2009,NO_QUERY,mlabs,Developing flash games was just promoted on one of bigger news portals of my country. FGL was also mentioned 
0,2282536564,Mon Jun 22 11:29:40 PDT 2009,NO_QUERY,sskyroxs, dads in the hosptal (stupid bees)
4,2053664623,Sat Jun 06 05:19:01 PDT 2009,NO_QUERY,WDWVP,@ProfFigment Thanks for Follow 
4,2192060203,Tue Jun 16 06:26:30 PDT 2009,NO_QUERY,Erika_is_crazy,then straight to school from wherever we're having breakfast... love spending time with my parents... 
0,2302295110,Tue Jun 23 16:36:30 PDT 2009,NO_QUERY,dannisaywhat,back! on my 4th can of coke within 3 hours 
4,2063127993,Sun Jun 07 01:28:17 PDT 2009,NO_QUERY,nescio,@markvoer happy biker  Did you reveive out startup of the day doc? Kewl article in the newsletter thank you 
0,2195469307,Tue Jun 16 11:10:20 PDT 2009,NO_QUERY,strawbleu,Wish I could go  http://bit.ly/LLBD3  Sometimes living in #London would be good.
4,1963202478,Fri May 29 12:21:45 PDT 2009,NO_QUERY,gobullet,@weatherthastorm woot woot glad ur enjoying ur trip u deserve it hun 
4,1970186967,Sat May 30 02:49:00 PDT 2009,NO_QUERY,Schottland_Blog,"hot, hot, hot! 23� degrees in my livingroom at 9 am. New record "
4,2052408085,Sat Jun 06 00:37:46 PDT 2009,NO_QUERY,lina_luka,it's 9.37am and it's saturday. why am i up??? doing my nails now and then get some breakfast! 
0,2259715567,Sat Jun 20 18:02:39 PDT 2009,NO_QUERY,Will_Kennard,@AfrimKacaj I want one sooo much 
0,2066367008,Sun Jun 07 10:23:07 PDT 2009,NO_QUERY,MzGlossy,@Ms1stLady ooo  iwill finagle when iget home
0,2184839263,Mon Jun 15 16:29:51 PDT 2009,NO_QUERY,eternallust,@mswilliamsmusic Awww I hope you both get well soon 
4,1468207731,Tue Apr 07 00:18:06 PDT 2009,NO_QUERY,monodramatic,"@exlibris Hope you get your nap, feel better soon and enjoy baby Isobel. BTW, I saw the pic you posted on Flickr and she's gorgeous "
4,1979465732,Sun May 31 03:10:00 PDT 2009,NO_QUERY,allenbarcky623,"@mnemopsyche thank you for following me.  thanks, really."
4,1676954458,Fri May 01 23:51:19 PDT 2009,NO_QUERY,dizzymay,#fletcherday and virada cultural UHU! hopefully saturday AND sunday!!  stil got a lot to do about my visa stuff..
4,1977719499,Sat May 30 21:33:30 PDT 2009,NO_QUERY,mcvie,@davesi Whoa?! Aren't you too young to have watched V The Series on TV? 
0,2209536453,Wed Jun 17 10:30:08 PDT 2009,NO_QUERY,falleri,"@mkovash nah, impossible! unless the Netherlands got it first, maybe. =D I'm still downloading, not going fast here "
0,1686659190,Sun May 03 06:18:35 PDT 2009,NO_QUERY,razgriz1412,Playing FFVII Dirge of Cerberus without keyboard and mouse 
4,1970172945,Sat May 30 02:45:28 PDT 2009,NO_QUERY,LocalConnected,"The statistics for May will be released on Monday, June 1st...stay tuned "
0,2051274463,Fri Jun 05 21:27:00 PDT 2009,NO_QUERY,luis10987,Home sweet home but I'm grounded 
4,1996634248,Mon Jun 01 15:25:13 PDT 2009,NO_QUERY,Nematri,@eric_the_girl  I'll have a rummage on my old PC sometime this week to see if Zarathustra is still on there.
4,1975596448,Sat May 30 15:29:40 PDT 2009,NO_QUERY,iadiedee,Hello my wonderful tweeps of twitterville.  Hope everyone is doing well
4,1979511922,Sun May 31 03:22:03 PDT 2009,NO_QUERY,Mistiiii,"The Talent of Success is Nothing More than doing what you can do, Well!! Love ALL my Twitter Friends!! Wishing all of u A Beautiful Day  x"
0,2056278819,Sat Jun 06 10:51:16 PDT 2009,NO_QUERY,EskimoJoelted,@DazzleMeThis It sucks...now in room with no alcohol and no company 
4,1978748181,Sun May 31 00:20:06 PDT 2009,NO_QUERY,paaaulalala,aint no thang but a chicken wang! 
0,2263055454,Sat Jun 20 23:50:52 PDT 2009,NO_QUERY,mona_lisa1990,.....Car just broke down...engine is done   sigh*....
4,2061347889,Sat Jun 06 20:40:51 PDT 2009,NO_QUERY,itstyrab,@LadyDyMoND Yooo 
4,1997399314,Mon Jun 01 16:46:55 PDT 2009,NO_QUERY,UseeMeTCouture,at Issac's softball game with brynn Gooooo Boys 
0,2199336013,Tue Jun 16 17:21:18 PDT 2009,NO_QUERY,TracyBaby7,if i stare at my phone hard enough maybe he will text me 
4,1967343250,Fri May 29 19:24:27 PDT 2009,NO_QUERY,yaboyeric,i smell like outside and hand sanitizer all i need is some cheap cologne and ill smell like a cheap hooker 
0,1573821683,Tue Apr 21 03:01:03 PDT 2009,NO_QUERY,AnnieBeee,"@LittleDishy no I can't find it either, it's on the Appointments page but doesn't seem to be online  how are you?"
0,1880796676,Fri May 22 02:32:13 PDT 2009,NO_QUERY,debugordie,Mmmmm... Still not done 
0,2056207359,Sat Jun 06 10:43:20 PDT 2009,NO_QUERY,jerzicua,@avasamone oh  i thought you meant for that kiss
0,2054429474,Sat Jun 06 07:20:02 PDT 2009,NO_QUERY,megsunflower13,"@angel_girl01 I've been okay, but a little sad because I am graduating  I do not want to leave HSHS."
4,1984782497,Sun May 31 15:47:56 PDT 2009,NO_QUERY,DonFidelity,@LaniiBlunts lol. NP. Love u too 
4,2067662860,Sun Jun 07 12:44:28 PDT 2009,NO_QUERY,DaniPatricia,Loves Photography alot  &lt;3
4,1970083904,Sat May 30 02:23:14 PDT 2009,NO_QUERY,daisymoonellis,"had a lovely night with emily. now, what to do today? "
4,1573235474,Tue Apr 21 00:16:12 PDT 2009,NO_QUERY,wendywings,"@TeamEllen Been there done that, have fun. You guys are building amazing memories "
4,1955929746,Thu May 28 20:52:27 PDT 2009,NO_QUERY,jackiedanicki,@dblake my two favorite words: tasting menu. 
0,1573891355,Tue Apr 21 03:20:42 PDT 2009,NO_QUERY,Topheee,is in ICT. 
0,1679382335,Sat May 02 09:13:14 PDT 2009,NO_QUERY,windowbiird,"@thegoldlion not sure, i'll text you! last night was not long enough. "
4,2049895024,Fri Jun 05 17:41:31 PDT 2009,NO_QUERY,utahcon,@sarahbuhr lol perhaps I should have mentioned I run a product review site  I would post articles for your clients  no poaching
0,2218133276,Wed Jun 17 21:56:56 PDT 2009,NO_QUERY,Just_Plain_Mary,@megden i miss you 
4,1936101742,Wed May 27 07:27:29 PDT 2009,NO_QUERY,sdmix,"Too busy to keep up with twitter recently, twibble is acting up still as well, hope all is well with everyone! Having good days to! "
4,2013843874,Tue Jun 02 23:43:57 PDT 2009,NO_QUERY,bjorker,@ladymeag Thanks 
4,2179827891,Mon Jun 15 09:38:22 PDT 2009,NO_QUERY,nuuanugal7,leaving for home today  it was a very nice trip. i will post pictures soon
4,2000971343,Mon Jun 01 23:28:17 PDT 2009,NO_QUERY,hellosascha,@evilbride greaat thankies  mind 2 intro?
4,2071611175,Sun Jun 07 19:40:00 PDT 2009,NO_QUERY,Hollisterboy09,Michael is busy Loving him    time to go kidnap the lesbian!
0,2059934733,Sat Jun 06 17:56:03 PDT 2009,NO_QUERY,brojoghost,OH NO!!! I wanted to have a Mini-Gathering at Prospect Park in June. The Witches Hat tower is open ONCE a year but we already missed it! 
0,1468320355,Tue Apr 07 00:57:26 PDT 2009,NO_QUERY,npfanzine,@OfficialRandL where's the update? or have i missed something 
0,1993985650,Mon Jun 01 11:14:00 PDT 2009,NO_QUERY,TimKealey,@annieweasley LUCKY! mine hasnt showed up yet 
0,1556692805,Sat Apr 18 23:54:28 PDT 2009,NO_QUERY,euclidg,I miss &quot;ding-dong-ditching&quot; in San Francisco. 
4,1828029746,Sun May 17 11:56:50 PDT 2009,NO_QUERY,baseballboy14,"makin flashcards for my exam, watchin clear "
4,2064398800,Sun Jun 07 06:09:26 PDT 2009,NO_QUERY,fumordotnet,@kristynmarie @Phoena: I'm going to leave small &amp; sharp objects on the floor &amp; use &quot;fuck&quot; in every sentence 
0,2059005043,Sat Jun 06 16:03:34 PDT 2009,NO_QUERY,jameskerrison,"@murphster47 Sorry, pinurl seems to have died   Try this http://tinyurl.com/kumw5f"
4,1559132268,Sun Apr 19 10:20:40 PDT 2009,NO_QUERY,azstar165,"@cherrichiodo glad its warming up in Nor Cal, gonna be mid 90s here in Phoenix this week :-/....but that means the pool will warm up "
0,2326619948,Thu Jun 25 07:17:11 PDT 2009,NO_QUERY,budlight2772,Missing my Sunshine more and more every day 
4,1754198563,Sun May 10 05:22:53 PDT 2009,NO_QUERY,brittball,Happy Mothers Day and Happy Birthday Mom!!! Singin at church 
4,1754378928,Sun May 10 06:03:47 PDT 2009,NO_QUERY,RitaVindedzis,@erikvindedzis Thanks!! 
4,1826277589,Sun May 17 08:07:29 PDT 2009,NO_QUERY,ashrestha,is all excited about my party!!! 
0,1573679104,Tue Apr 21 02:19:36 PDT 2009,NO_QUERY,XSARAHX_M,i hate tuesdays they always seem to drag on forever! 
0,1978909527,Sun May 31 00:54:06 PDT 2009,NO_QUERY,nwoidaho,"@NellaGrl Yeah, she's just not in the cool crowd yet. AND she's got a cell phone with unlimited data? Picture phone without Twitter is "
4,1695029834,Mon May 04 04:58:47 PDT 2009,NO_QUERY,keza34,@joshtastic1 so you are like the rest of us on this miserable bank holiday.then LOL 
4,2062278364,Sat Jun 06 22:47:29 PDT 2009,NO_QUERY,MauBP,@AnneGellOww good afternoon! 
0,2215815589,Wed Jun 17 18:39:01 PDT 2009,NO_QUERY,TeemaZeeKay,"ewww. some creepy/sketchy people are following me  i think it's due to all my #iranelection tweets. umm, BLOCK!"
0,2195539289,Tue Jun 16 11:16:03 PDT 2009,NO_QUERY,CurvyJane,@luverscastle I'm so sad - I got your e-mail about the MAC sale. I don't get paid until the 19th though 
0,2248316117,Fri Jun 19 20:26:00 PDT 2009,NO_QUERY,TimothyH2O,@janine_j9 Awww. You you listened to the song? Isn't it heart-wrenching? Lol 
4,2053827919,Sat Jun 06 05:49:21 PDT 2009,NO_QUERY,Lee_Knight,"@hollywood0487 hahaha! yeah i know who Jesse is, i'm a fan  he's toured down here a couple of times. i haven't seen Greek. we don't get .."
0,1793028413,Thu May 14 01:06:05 PDT 2009,NO_QUERY,pixiehopper8,@itsTONYagain  im sorry....
0,2259771011,Sat Jun 20 18:08:07 PDT 2009,NO_QUERY,kydragon,Upset. Fox news not showing Glenn Beck because of Iran protests. 1 week now! News updates isn't going to change anything. Word limits! 
4,2062480712,Sat Jun 06 23:21:19 PDT 2009,NO_QUERY,AlbertPhu,Lalala~ Just made a Twitter account. Yeah I gave in. Cruse you TWITTER 
0,2223010656,Thu Jun 18 07:44:03 PDT 2009,NO_QUERY,HarleeAlexander,Today shall be grand. . . Not! Still burnt. 
0,2031658408,Thu Jun 04 10:08:01 PDT 2009,NO_QUERY,tierrafilhiol,Time to do some strategic planning and proposal writing...YIKES  I must say my goodbyes for now...maybe
0,2285842353,Mon Jun 22 15:39:15 PDT 2009,NO_QUERY,Msdown4it,Abou to go et my rn on at Kenneth Hahn..  I soo hate running! 
4,1825796467,Sun May 17 06:51:59 PDT 2009,NO_QUERY,aaronrenfree,Just landed in Plymouth. Next stop Newquay  just waiting to take off again.
0,1882660333,Fri May 22 07:15:57 PDT 2009,NO_QUERY,TimIgoe,is wondering how a windows server acquired an IP without a DHCP lease on a card with no cable attached?! 
4,2058863870,Sat Jun 06 15:46:48 PDT 2009,NO_QUERY,katiesliman,@Ninnababiiee  woo thanks  #jonasbrothersbackonyoutube
4,2072298789,Sun Jun 07 20:45:39 PDT 2009,NO_QUERY,brookie949,i love california's crazy ass drivers because they drive just like me!! haha  heading back to newport. home sweet home [away from home ;)]
4,2189396562,Mon Jun 15 23:56:04 PDT 2009,NO_QUERY,Pondhu,- excited for toms shopping ! 
0,1685536221,Sun May 03 00:50:19 PDT 2009,NO_QUERY,BabeNatasha,@StephJM I Know Eh! I Wish I Was Certificate Not Diploma 
0,2295233125,Tue Jun 23 07:39:35 PDT 2009,NO_QUERY,minxlj,Handbags at twenty paces! That was slightly awkward :/ #caughtinthemiddle #argument 
4,2045382107,Fri Jun 05 10:38:43 PDT 2009,NO_QUERY,debijebi,@COWBOYJDANOS this ones for u  ♫ http://blip.fm/~7oux8
4,1557427882,Sun Apr 19 04:03:07 PDT 2009,NO_QUERY,missyisnikkilee,Ah ha!! An infomercial I can fall asleep to...finally!! P90X...it really works and I love it!! Nini fellow Tweeters! 
4,2180152190,Mon Jun 15 10:04:50 PDT 2009,NO_QUERY,aliicebabeees,bored. ) got nothing to do. what are you guys doing? 
0,2228640835,Thu Jun 18 14:41:56 PDT 2009,NO_QUERY,brookedanielle_,But i mean it i am gonna cry im so mad and upset 
0,2068137428,Sun Jun 07 13:33:47 PDT 2009,NO_QUERY,Amadeus_IOM,Cock! First time in years I want something from there and the Carousel chippy is closed 
4,1932414056,Tue May 26 21:25:10 PDT 2009,NO_QUERY,avafleming,"Oh, i've discovered mobile twitter!  Maybe i'll actually tweet more than once a year "
4,2190079440,Tue Jun 16 01:42:29 PDT 2009,NO_QUERY,aurhea,"having problem with twitterfon and twitterrific on my iphone.. it's like B, kinda retard, i won't apologize for being honest "
0,2198485492,Tue Jun 16 16:08:41 PDT 2009,NO_QUERY,dylan1079,It may not be until early next week that my AC at my house gets fixed! 
0,2059243264,Sat Jun 06 16:32:13 PDT 2009,NO_QUERY,KelleeLaura,"Incase anyone ever gets bored, do not rub a pedipaw thing on your arm or anywhere else. It leaves scars. "
4,1833851739,Mon May 18 00:41:10 PDT 2009,NO_QUERY,paykan,@ddlovato  hey we love U 2  rock on 
4,1753970632,Sun May 10 04:22:30 PDT 2009,NO_QUERY,qltylady2k,happy mothers day to all my mothers out there 
4,2056807674,Sat Jun 06 11:49:58 PDT 2009,NO_QUERY,briannexx,dying my hair 
4,1998715894,Mon Jun 01 19:00:32 PDT 2009,NO_QUERY,OperaDiva114,@TickleMeJoey Don't get too scared now! 
0,1823532786,Sat May 16 22:13:37 PDT 2009,NO_QUERY,organicBublegum,im sooooo tired and out of it. cant even drink!i need a massage sooooo bad.  
